pfam_accession	pfam_version	pfam_name	pfam_short_name	pfam_description	theme_id	theme	subcategory_id	subcategory	hmm_name	hmm_file	hmm_length	n_seed_sequences	effn	source
PF12308	PF12308.14	Noelin-1	Neurogenesis glycoprotein		11_mollusc	Mollusc-specific biology	11.11_olfactomedin	Olfactomedin	Noelin-1_REV	hmm/per_domain/Noelin-1_REVISION.hmm	98	23	1.429077	TIAMMAt mollusc-revised
PF02191	PF02191.24	OLF	Olfactomedin-like domain		11_mollusc	Mollusc-specific biology	11.11_olfactomedin	Olfactomedin	OLF_REV	hmm/per_domain/OLF_REVISION.hmm	255	537	3.609444	TIAMMAt mollusc-revised
PF04219	PF04219.18	DUF413	Protein of unknown function, DUF		11_mollusc	Mollusc-specific biology	11.12_mollusc_dufs	Mollusc-specific DUFs	DUF413_REV	hmm/per_domain/DUF413_REVISION.hmm	88	20	1.303711	TIAMMAt mollusc-revised
PF00431	PF00431.27	CUB	CUB domain		11_mollusc	Mollusc-specific biology	11.13_apextrin	Apextrin mollusc-expanded	CUB_REV	hmm/per_domain/CUB_REVISION.hmm	110	27611	7.758037	TIAMMAt mollusc-revised
PF01607	PF01607.30	CBM_14	Chitin binding Peritrophin-A domain		11_mollusc	Mollusc-specific biology	11.1_biomineralization	Biomineralization and shell matrix	CBM_14_REV	hmm/per_domain/CBM_14_REVISION.hmm	52	23488	18.717918	TIAMMAt mollusc-revised
PF18683	PF18683.8	ChiW_Ig_like	Chitinase W immunoglobulin-like domain		11_mollusc	Mollusc-specific biology	11.1_biomineralization	Biomineralization and shell matrix	ChiW_Ig_like_REV	hmm/per_domain/ChiW_Ig_like_REVISION.hmm	244	2	0.738281	TIAMMAt mollusc-revised
PF14625	PF14625.12	Lustrin_cystein	Lustrin, cysteine-rich repeated domain		11_mollusc	Mollusc-specific biology	11.1_biomineralization	Biomineralization and shell matrix	Lustrin_cystein_REV	hmm/per_domain/Lustrin_cystein_REVISION.hmm	45	776	10.559052	TIAMMAt mollusc-revised
PF08742	PF08742.17	C8	C8 domain		11_mollusc	Mollusc-specific biology	11.2_mucus	Mucus production	C8_REV	hmm/per_domain/C8_REVISION.hmm	67	3486	6.831865	TIAMMAt mollusc-revised
PF14654	PF14654.11	Epiglycanin_C	Mucin, cleavage site, TM and cytoplasmic tail region		11_mollusc	Mollusc-specific biology	11.2_mucus	Mucus production	Epiglycanin_C_REV	hmm/per_domain/Epiglycanin_C_REVISION.hmm	91	10	1.293945	TIAMMAt mollusc-revised
PF05647	PF05647.17	Epiglycanin_TR	Tandem-repeating region of mucin, epiglycanin-like		11_mollusc	Mollusc-specific biology	11.2_mucus	Mucus production	Epiglycanin_TR_REV	hmm/per_domain/Epiglycanin_TR_REVISION.hmm	67	12	4.397461	TIAMMAt mollusc-revised
PF08816	PF08816.18	Ivy	Inhibitor of vertebrate lysozyme (Ivy)		11_mollusc	Mollusc-specific biology	11.2_mucus	Mucus production	Ivy_REV	hmm/per_domain/Ivy_REVISION.hmm	93	93	7.404694	TIAMMAt mollusc-revised
PF01826	PF01826.24	TIL	Trypsin Inhibitor like cysteine rich domain		11_mollusc	Mollusc-specific biology	11.2_mucus	Mucus production	TIL_REV	hmm/per_domain/TIL_REVISION.hmm	54	3393	7.905101	TIAMMAt mollusc-revised
PF25962	PF25962.1	TIL_OTOGL_Mucin	Otogelin-like/Mucin TIL domain		11_mollusc	Mollusc-specific biology	11.2_mucus	Mucus production	TIL_OTOGL_Mucin_REV	hmm/per_domain/TIL_OTOGL_Mucin_REVISION.hmm	56	68	2.104248	TIAMMAt mollusc-revised
PF00379	PF00379.30	Chitin_bind_4	Insect cuticle protein		11_mollusc	Mollusc-specific biology	11.3_byssus_adhesion	Byssus and adhesion	Chitin_bind_4_REV	hmm/per_domain/Chitin_bind_4_REVISION.hmm	63	1633	10.879648	TIAMMAt mollusc-revised
PF01484	PF01484.23	Col_cuticle_N	Nematode cuticle collagen N-terminal domain		11_mollusc	Mollusc-specific biology	11.3_byssus_adhesion	Byssus and adhesion	Col_cuticle_N_REV	hmm/per_domain/Col_cuticle_N_REVISION.hmm	49	376	31.649841	TIAMMAt mollusc-revised
PF07974	PF07974.20	EGF_2	EGF-like domain		11_mollusc	Mollusc-specific biology	11.3_byssus_adhesion	Byssus and adhesion	EGF_2_REV	hmm/per_domain/EGF_2_REVISION.hmm	32	2293	18.653193	TIAMMAt mollusc-revised
PF23244	PF23244.2	VWF	Von Willebrand factor-like domain		11_mollusc	Mollusc-specific biology	11.3_byssus_adhesion	Byssus and adhesion	VWF_REV	hmm/per_domain/VWF_REVISION.hmm	26	576	38.456543	TIAMMAt mollusc-revised
PF15984	PF15984.11	Collagen_mid	Bacterial collagen, middle region		11_mollusc	Mollusc-specific biology	11.4_hemocyanin	Hemocyanin	Collagen_mid_REV	hmm/per_domain/Collagen_mid_REVISION.hmm	188	75	9.700012	TIAMMAt mollusc-revised
PF16978	PF16978.12	CRIM	SAPK-interacting protein 1 (Sin1), middle CRIM domain		11_mollusc	Mollusc-specific biology	11.4_hemocyanin	Hemocyanin	CRIM_REV	hmm/per_domain/CRIM_REVISION.hmm	140	359	3.563377	TIAMMAt mollusc-revised
PF12255	PF12255.14	TcdB_toxin_midC	Insecticide toxin TcdB middle/C-terminal region		11_mollusc	Mollusc-specific biology	11.4_hemocyanin	Hemocyanin	TcdB_toxin_midC_REV	hmm/per_domain/TcdB_toxin_midC_REVISION.hmm	147	15	1.702881	TIAMMAt mollusc-revised
PF12256	PF12256.15	TcdB_toxin_midN	Insecticide toxin TcdB middle/N-terminal region		11_mollusc	Mollusc-specific biology	11.4_hemocyanin	Hemocyanin	TcdB_toxin_midN_REV	hmm/per_domain/TcdB_toxin_midN_REVISION.hmm	174	7	2.095215	TIAMMAt mollusc-revised
PF00061	PF00061.30	Lipocalin	Lipocalin / cytosolic fatty-acid binding protein family		11_mollusc	Mollusc-specific biology	11.5_catch_muscle	Catch muscle and paramyosin	Lipocalin_REV	hmm/per_domain/Lipocalin_REVISION.hmm	143	1919	16.086588	TIAMMAt mollusc-revised
PF00975	PF00975.27	Thioesterase	Thioesterase domain		11_mollusc	Mollusc-specific biology	11.5_catch_muscle	Catch muscle and paramyosin	Thioesterase_REV	hmm/per_domain/Thioesterase_REVISION.hmm	234	649	10.105965	TIAMMAt mollusc-revised
PF11701	PF11701.16	UNC45-central	Myosin-binding striated muscle assembly central		11_mollusc	Mollusc-specific biology	11.5_catch_muscle	Catch muscle and paramyosin	UNC45-central_REV	hmm/per_domain/UNC45-central_REVISION.hmm	204	339	6.877144	TIAMMAt mollusc-revised
PF00053	PF00053.31	EGF_laminin	Laminin EGF domain		11_mollusc	Mollusc-specific biology	11.6_chromatophore_ink	Chromatophore and ink	EGF_laminin_REV	hmm/per_domain/EGF_laminin_REVISION.hmm	49	14318	7.895835	TIAMMAt mollusc-revised
PF21094	PF21094.4	Nup188_SH3-like	Nup188 SH3-like domain		11_mollusc	Mollusc-specific biology	11.6_chromatophore_ink	Chromatophore and ink	Nup188_SH3-like_REV	hmm/per_domain/Nup188_SH3-like_REVISION.hmm	50	72	7.993652	TIAMMAt mollusc-revised
PF18132	PF18132.7	Tyrosinase_C	Tyrosinase C-terminal domain		11_mollusc	Mollusc-specific biology	11.6_chromatophore_ink	Chromatophore and ink	Tyrosinase_C_REV	hmm/per_domain/Tyrosinase_C_REVISION.hmm	123	225	4.315567	TIAMMAt mollusc-revised
PF05454	PF05454.17	DAG1	Dystroglycan (Dystrophin-associated glycoprotein 1)		11_mollusc	Mollusc-specific biology	11.8_radula_teeth	Radula and teeth matrix	DAG1_REV	hmm/per_domain/DAG1_REVISION.hmm	290	638	10.090439	TIAMMAt mollusc-revised
PF01839	PF01839.30	FG-GAP	FG-GAP repeat		11_mollusc	Mollusc-specific biology	11.8_radula_teeth	Radula and teeth matrix	FG-GAP_REV	hmm/per_domain/FG-GAP_REVISION.hmm	37	3097	31.901070	TIAMMAt mollusc-revised
PF00112	PF00112.30	Peptidase_C1	Papain family cysteine protease		11_mollusc	Mollusc-specific biology	11.8_radula_teeth	Radula and teeth matrix	Peptidase_C1_REV	hmm/per_domain/Peptidase_C1_REVISION.hmm	214	11091	5.777797	TIAMMAt mollusc-revised
PF02950	PF02950.23	Conotoxin	Conotoxin		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Conotoxin_REV	hmm/per_domain/Conotoxin_REVISION.hmm	74	763	11.220417	TIAMMAt mollusc-revised
PF17557	PF17557.8	Conotoxin_I2	I2-superfamily conotoxins		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Conotoxin_I2_REV	hmm/per_domain/Conotoxin_I2_REVISION.hmm	38	51	4.740784	TIAMMAt mollusc-revised
PF17486	PF17486.8	Cys_Knot_tox	Cystine knot toxins		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Cys_Knot_tox_REV	hmm/per_domain/Cys_Knot_tox_REVISION.hmm	70	10	1.372070	TIAMMAt mollusc-revised
PF06802	PF06802.16	DUF1231	Protein of unknown function (DUF1231)		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	DUF1231_REV	hmm/per_domain/DUF1231_REVISION.hmm	340	2	0.371094	TIAMMAt mollusc-revised
PF06261	PF06261.16	LktC	Actinobacillus actinomycetemcomitans leukotoxin activator LktC		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	LktC_REV	hmm/per_domain/LktC_REVISION.hmm	150	2	0.425781	TIAMMAt mollusc-revised
PF05374	PF05374.18	Mu-conotoxin	Mu-Conotoxin		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Mu-conotoxin_REV	hmm/per_domain/Mu-conotoxin_REVISION.hmm	22	16	2.972656	TIAMMAt mollusc-revised
PF01549	PF01549.30	ShK	ShK domain-like		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	ShK_REV	hmm/per_domain/ShK_REVISION.hmm	36	11233	15.460994	TIAMMAt mollusc-revised
PF05431	PF05431.17	Toxin_10	Insecticidal Crystal Toxin, P42		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Toxin_10_REV	hmm/per_domain/Toxin_10_REVISION.hmm	187	3	0.916992	TIAMMAt mollusc-revised
PF07473	PF07473.16	Toxin_11	Spasmodic peptide gm9a; conotoxin from Conus species		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Toxin_11_REV	hmm/per_domain/Toxin_11_REVISION.hmm	27	10	3.715820	TIAMMAt mollusc-revised
PF07829	PF07829.16	Toxin_14	Alpha-A conotoxin PIVA-like protein		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Toxin_14_REV	hmm/per_domain/Toxin_14_REVISION.hmm	26	2	1.332031	TIAMMAt mollusc-revised
PF08091	PF08091.17	Toxin_21	Spider insecticidal peptide		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Toxin_21_REV	hmm/per_domain/Toxin_21_REVISION.hmm	39	3	1.561523	TIAMMAt mollusc-revised
PF08094	PF08094.16	Toxin_24	Conotoxin TVIIA/GS family		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Toxin_24_REV	hmm/per_domain/Toxin_24_REVISION.hmm	33	7	1.268066	TIAMMAt mollusc-revised
PF10530	PF10530.15	Toxin_35	Toxin with inhibitor cystine knot ICK or Knottin scaffold		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Toxin_35_REV	hmm/per_domain/Toxin_35_REVISION.hmm	60	32	5.011719	TIAMMAt mollusc-revised
PF07365	PF07365.18	Toxin_8	Alpha conotoxin precursor		11_mollusc	Mollusc-specific biology	11.9_venoms	Conotoxins and mollusc venoms	Toxin_8_REV	hmm/per_domain/Toxin_8_REVISION.hmm	47	135	7.733002	TIAMMAt mollusc-revised
PF08485	PF08485.17	Polysacc_syn_2C	Polysaccharide biosynthesis protein C-terminal		12_emerging	Symbiosis longevity and emerging biology	12.1_symbiosis	Symbiont recognition	Polysacc_syn_2C_REV	hmm/per_domain/Polysacc_syn_2C_REVISION.hmm	48	52	3.157959	TIAMMAt mollusc-revised
PF01351	PF01351.26	RNase_HII	Ribonuclease HII		12_emerging	Symbiosis longevity and emerging biology	12.1_symbiosis	Symbiont recognition	RNase_HII_REV	hmm/per_domain/RNase_HII_REVISION.hmm	209	345	3.129616	TIAMMAt mollusc-revised
PF07719	PF07719.24	TPR_2	Tetratricopeptide repeat		12_emerging	Symbiosis longevity and emerging biology	12.1_symbiosis	Symbiont recognition	TPR_2_REV	hmm/per_domain/TPR_2_REVISION.hmm	32	2676	2676.000000	TIAMMAt mollusc-revised
PF13603	PF13603.13	tRNA-synt_1_2	Leucyl-tRNA synthetase, editing domain		12_emerging	Symbiosis longevity and emerging biology	12.1_symbiosis	Symbiont recognition	tRNA-synt_1_2_REV	hmm/per_domain/tRNA-synt_1_2_REVISION.hmm	183	234	4.538177	TIAMMAt mollusc-revised
PF16623	PF16623.11	WW_FCH_linker	Unstructured linker region between on GAS7 protein		12_emerging	Symbiosis longevity and emerging biology	12.1_symbiosis	Symbiont recognition	WW_FCH_linker_REV	hmm/per_domain/WW_FCH_linker_REVISION.hmm	92	11	0.663330	TIAMMAt mollusc-revised
PF02861	PF02861.26	Clp_N	Clp repeat (R) N-terminal domain		12_emerging	Symbiosis longevity and emerging biology	12.2_aging	Aging and longevity	Clp_N_REV	hmm/per_domain/Clp_N_REVISION.hmm	126	260	8.335266	TIAMMAt mollusc-revised
PF16676	PF16676.11	FOXO-TAD	Transactivation domain of FOXO protein family		12_emerging	Symbiosis longevity and emerging biology	12.2_aging	Aging and longevity	FOXO-TAD_REV	hmm/per_domain/FOXO-TAD_REVISION.hmm	37	189	5.361191	TIAMMAt mollusc-revised
PF22433	PF22433.4	MtxA_IG-like	Magnetotaxis protein MtxA, Immunoglobulin-like domain		12_emerging	Symbiosis longevity and emerging biology	12.2_aging	Aging and longevity	MtxA_IG-like_REV	hmm/per_domain/MtxA_IG-like_REVISION.hmm	83	24	2.047852	TIAMMAt mollusc-revised
PF12009	PF12009.14	Telomerase_RBD	Telomerase ribonucleoprotein complex - RNA binding domain		12_emerging	Symbiosis longevity and emerging biology	12.2_aging	Aging and longevity	Telomerase_RBD_REV	hmm/per_domain/Telomerase_RBD_REVISION.hmm	128	282	3.859772	TIAMMAt mollusc-revised
PF26040	PF26040.1	Zn_ribbon_CLPX_N	CLPX-like, zinc ribbon domain		12_emerging	Symbiosis longevity and emerging biology	12.2_aging	Aging and longevity	Zn_ribbon_CLPX_N_REV	hmm/per_domain/Zn_ribbon_CLPX_N_REVISION.hmm	38	321	7.645889	TIAMMAt mollusc-revised
PF23170	PF23170.2	bHLH_PER	Period circadian protein homolog bHLH-like domain		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	bHLH_PER_REV	hmm/per_domain/bHLH_PER_REVISION.hmm	59	55	2.903748	TIAMMAt mollusc-revised
PF15800	PF15800.11	CiPC	Clock interacting protein circadian		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	CiPC_REV	hmm/per_domain/CiPC_REVISION.hmm	337	149	8.325775	TIAMMAt mollusc-revised
PF00875	PF00875.25	DNA_photolyase	DNA photolyase		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	DNA_photolyase_REV	hmm/per_domain/DNA_photolyase_REVISION.hmm	163	935	5.952892	TIAMMAt mollusc-revised
PF03441	PF03441.20	FAD_binding_7	FAD binding domain of DNA photolyase		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	FAD_binding_7_REV	hmm/per_domain/FAD_binding_7_REVISION.hmm	201	1186	2.918129	TIAMMAt mollusc-revised
PF08448	PF08448.17	PAS_4	PAS fold		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	PAS_4_REV	hmm/per_domain/PAS_4_REVISION.hmm	109	134	16.386047	TIAMMAt mollusc-revised
PF07310	PF07310.20	PAS_5	PAS domain		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	PAS_5_REV	hmm/per_domain/PAS_5_REVISION.hmm	136	14	2.033691	TIAMMAt mollusc-revised
PF13426	PF13426.14	PAS_9	PAS domain		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	PAS_9_REV	hmm/per_domain/PAS_9_REVISION.hmm	103	1003	12.270435	TIAMMAt mollusc-revised
PF21353	PF21353.4	Per3-like_PAS-A	Period circadian protein homolog 3-like, PAS-A domain		12_emerging	Symbiosis longevity and emerging biology	12.3_circadian_behavior	Circadian and behavior	Per3-like_PAS-A_REV	hmm/per_domain/Per3-like_PAS-A_REVISION.hmm	124	41	1.734192	TIAMMAt mollusc-revised
PF07703	PF07703.21	A2M_BRD	Alpha-2-macroglobulin bait region domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	A2M_BRD_REV	hmm/per_domain/A2M_BRD_REVISION.hmm	138	3555	8.743615	TIAMMAt mollusc-revised
PF18424	PF18424.7	a_DG1_N2	Alpha-Dystroglycan N-terminal domain 2		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	a_DG1_N2_REV	hmm/per_domain/a_DG1_N2_REVISION.hmm	122	289	2.032913	TIAMMAt mollusc-revised
PF00307	PF00307.37	CH	Calponin homology (CH) domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	CH_REV	hmm/per_domain/CH_REVISION.hmm	107	16355	10.649086	TIAMMAt mollusc-revised
PF11515	PF11515.15	Cul7	Mouse development and cellular proliferation protein Cullin-7		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Cul7_REV	hmm/per_domain/Cul7_REVISION.hmm	77	195	1.496658	TIAMMAt mollusc-revised
PF01565	PF01565.29	FAD_binding_4	FAD binding domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	FAD_binding_4_REV	hmm/per_domain/FAD_binding_4_REVISION.hmm	139	2095	8.970785	TIAMMAt mollusc-revised
PF21998	PF21998.3	FERM_C1_MyoVII	Myosin-X FERM PH domain-like		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	FERM_C1_MyoVII_REV	hmm/per_domain/FERM_C1_MyoVII_REVISION.hmm	94	569	2.669792	TIAMMAt mollusc-revised
PF21550	PF21550.4	MTIP_N	Myosin A tail domain interacting protein, N-terminal		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	MTIP_N_REV	hmm/per_domain/MTIP_N_REVISION.hmm	70	18	2.491699	TIAMMAt mollusc-revised
PF12232	PF12232.14	Myf5	Myogenic determination factor 5		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Myf5_REV	hmm/per_domain/Myf5_REVISION.hmm	64	68	2.569092	TIAMMAt mollusc-revised
PF16735	PF16735.11	MYO10_CC	Unconventional myosin-X coiled coil domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	MYO10_CC_REV	hmm/per_domain/MYO10_CC_REVISION.hmm	52	7	1.630371	TIAMMAt mollusc-revised
PF26570	PF26570.1	MYO15	Unconventional myosin-XV-like domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	MYO15_REV	hmm/per_domain/MYO15_REVISION.hmm	80	385	2.323418	TIAMMAt mollusc-revised
PF22773	PF22773.2	Myo1_CA	Myosin-1, central acidic domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Myo1_CA_REV	hmm/per_domain/Myo1_CA_REVISION.hmm	31	3	2.247070	TIAMMAt mollusc-revised
PF25966	PF25966.1	Myo5a	Unconventional myosin-Va domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Myo5a_REV	hmm/per_domain/Myo5a_REVISION.hmm	138	362	5.294449	TIAMMAt mollusc-revised
PF21521	PF21521.4	MYO6_lever	Myosin VI, lever arm		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	MYO6_lever_REV	hmm/per_domain/MYO6_lever_REVISION.hmm	135	346	1.370041	TIAMMAt mollusc-revised
PF16521	PF16521.11	Myosin-VI_CBD	Myosin VI cargo binding domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Myosin-VI_CBD_REV	hmm/per_domain/Myosin-VI_CBD_REVISION.hmm	90	305	0.991287	TIAMMAt mollusc-revised
PF00063	PF00063.28	Myosin_head	Myosin head (motor domain)		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Myosin_head_REV	hmm/per_domain/Myosin_head_REVISION.hmm	673	9858	8.409482	TIAMMAt mollusc-revised
PF02736	PF02736.26	Myosin_N	Myosin N-terminal SH3-like domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Myosin_N_REV	hmm/per_domain/Myosin_N_REVISION.hmm	46	1488	16.412933	TIAMMAt mollusc-revised
PF24123	PF24123.2	Myosin_VII_N	Myosin VII N-terminal beta barrel domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Myosin_VII_N_REV	hmm/per_domain/Myosin_VII_N_REVISION.hmm	52	263	4.185623	TIAMMAt mollusc-revised
PF00018	PF00018.35	SH3_1	SH3 domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	SH3_1_REV	hmm/per_domain/SH3_1_REVISION.hmm	47	16819	22.796635	TIAMMAt mollusc-revised
PF18597	PF18597.8	SH3_19	Myosin X N-terminal SH3 domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	SH3_19_REV	hmm/per_domain/SH3_19_REVISION.hmm	52	15	2.156982	TIAMMAt mollusc-revised
PF24556	PF24556.2	SH3_Myosin-XVIIIa	Unconventional myosin-XVIIIa SH3 domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	SH3_Myosin-XVIIIa_REV	hmm/per_domain/SH3_Myosin-XVIIIa_REVISION.hmm	61	238	3.664276	TIAMMAt mollusc-revised
PF25369	PF25369.2	SH3_VIII-1_N	Myosin-1-like, N-terminal SH3 domain		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	SH3_VIII-1_N_REV	hmm/per_domain/SH3_VIII-1_N_REVISION.hmm	45	98	4.207947	TIAMMAt mollusc-revised
PF09728	PF09728.15	Taxilin	Myosin-like coiled-coil protein		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Taxilin_REV	hmm/per_domain/Taxilin_REVISION.hmm	304	535	8.804283	TIAMMAt mollusc-revised
PF00992	PF00992.26	Troponin	Troponin		12_emerging	Symbiosis longevity and emerging biology	12.4_cellular_ag_muscle	Cellular agriculture muscle	Troponin_REV	hmm/per_domain/Troponin_REVISION.hmm	131	2280	5.701218	TIAMMAt mollusc-revised
PF07654	PF07654.22	C1-set	Immunoglobulin C1-set domain		12_emerging	Symbiosis longevity and emerging biology	12.5_cellular_ag_growth	Cellular agriculture proliferation	C1-set_REV	hmm/per_domain/C1-set_REVISION.hmm	85	851	6.801014	TIAMMAt mollusc-revised
PF00029	PF00029.25	Connexin	Connexin		12_emerging	Symbiosis longevity and emerging biology	12.5_cellular_ag_growth	Cellular agriculture proliferation	Connexin_REV	hmm/per_domain/Connexin_REVISION.hmm	221	228	2.494446	TIAMMAt mollusc-revised
PF01083	PF01083.29	Cutinase	Cutinase		12_emerging	Symbiosis longevity and emerging biology	12.5_cellular_ag_growth	Cellular agriculture proliferation	Cutinase_REV	hmm/per_domain/Cutinase_REVISION.hmm	173	25	2.157593	TIAMMAt mollusc-revised
